answer_format,extracted_none,format_ok,numeric,numeric_exact,reasoning_format,reward_recomputed,reward_total,robust_numeric_exact,role,trace_call_index
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,117
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,117
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,117
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,117
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,117
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,117
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,117
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,117
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,118
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,118
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,118
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,118
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,118
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,118
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,118
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,118
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,119
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,119
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,119
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,119
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,119
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,119
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,119
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,119
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,120
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,120
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,120
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,120
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,120
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,120
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,120
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,120
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,121
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,121
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,121
0.2,0.0,0.0,1.0,1.0,0.30000000000000004,1.5,1.5,1.0,val,121
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,121
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,121
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,121
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,121
0.0,1.0,0.0,0.25,0.0,-0.1,0.15,0.15000000596046448,0.0,val,122
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,122
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,122
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,122
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,122
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,122
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,122
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,122
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,123
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,123
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,123
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,123
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,123
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,123
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,123
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,123
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,124
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,124
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,124
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,124
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,124
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,124
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,124
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,124
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,125
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,125
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,125
0.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,val,125
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,125
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,125
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,125
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,125
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,126
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,126
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,126
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,126
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,126
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,126
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,126
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,126
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,127
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,128
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,128
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,128
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,128
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,128
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,128
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,128
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,128
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,129
0.1,0.0,0.0,0.1,0.0,-0.2,0.0,0.0,0.0,val,129
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,129
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,129
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,129
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,129
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,129
0.0,1.0,0.0,0.1,0.0,-0.3,-0.19999999999999998,-0.20000000298023224,0.0,val,129
0.1,0.0,0.0,0.25,0.0,-0.3,0.05000000000000002,0.05000000074505806,0.0,val,130
0.2,0.0,0.0,0.5,0.0,0.1,0.8,0.800000011920929,0.0,val,130
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,130
0.2,0.0,1.0,0.25,0.0,0.6,1.05,1.0499999523162842,0.0,val,130
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,130
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,130
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,130
0.2,0.0,0.0,0.5,0.0,0.1,0.8,0.800000011920929,0.0,val,130
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,131
0.0,1.0,0.0,0.1,0.0,0.10000000000000003,0.20000000000000004,0.20000000298023224,0.0,val,131
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,131
0.0,1.0,0.0,0.1,0.0,0.10000000000000003,0.20000000000000004,0.20000000298023224,0.0,val,131
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,131
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,131
0.2,0.0,0.0,0.1,0.0,0.4,0.7000000000000001,0.699999988079071,0.0,val,131
0.0,1.0,0.0,0.1,0.0,0.10000000000000003,0.20000000000000004,0.20000000298023224,0.0,val,131
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,132
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,132
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,132
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,132
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,132
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,132
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,132
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,132
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,133
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,133
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,133
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,133
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,133
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,133
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,133
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,133
0.0,1.0,0.0,1.0,0.0,0.10000000000000003,1.1,1.100000023841858,0.0,val,134
0.0,1.0,0.0,1.0,0.0,0.10000000000000003,1.1,1.100000023841858,0.0,val,134
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,134
0.0,1.0,0.0,1.0,0.0,0.10000000000000003,1.1,1.100000023841858,0.0,val,134
0.0,1.0,0.0,1.0,0.0,0.10000000000000003,1.1,1.100000023841858,0.0,val,134
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,134
0.1,0.0,1.0,1.0,1.0,0.6,1.7,1.7000000476837158,1.0,val,134
0.0,1.0,0.0,1.0,0.0,0.10000000000000003,1.1,1.100000023841858,0.0,val,134
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,135
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,135
0.2,0.0,0.0,0.25,0.0,0.1,0.55,0.550000011920929,0.0,val,135
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,135
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,135
0.1,0.0,0.0,0.1,0.0,2.7755575615628914e-17,0.20000000000000004,0.20000000298023224,0.0,val,135
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,135
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,135
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,136
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,136
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,136
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,136
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,136
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,136
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,136
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,136
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,137
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,137
0.2,0.0,0.0,1.0,1.0,0.20000000000000004,1.4000000000000001,1.399999976158142,1.0,val,137
0.2,0.0,0.0,1.0,1.0,0.20000000000000004,1.4000000000000001,1.399999976158142,1.0,val,137
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,137
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,137
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,137
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,137
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,138
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,138
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,138
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,138
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,138
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,138
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,138
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,138
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,139
0.0,1.0,0.0,0.1,0.0,-0.09999999999999998,2.7755575615628914e-17,2.7755575615628914e-17,0.0,val,140
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,140
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,140
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,140
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,140
0.2,0.0,0.0,0.1,0.0,0.4,0.7000000000000001,0.699999988079071,0.0,val,140
0.0,1.0,0.0,0.1,0.0,0.10000000000000003,0.20000000000000004,0.20000000298023224,0.0,val,140
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,140
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,141
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,141
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,141
0.0,1.0,0.0,0.1,0.0,0.2,0.30000000000000004,0.30000001192092896,0.0,val,141
0.0,1.0,0.0,0.1,0.0,0.10000000000000003,0.20000000000000004,0.20000000298023224,0.0,val,141
0.0,1.0,0.0,0.1,0.0,0.10000000000000003,0.20000000000000004,0.20000000298023224,0.0,val,141
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,141
0.2,0.0,0.0,0.1,0.0,0.4,0.7000000000000001,0.699999988079071,0.0,val,141
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,142
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,142
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,142
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,142
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,142
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,142
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,142
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,142
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,143
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,143
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,143
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,143
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,143
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,143
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,143
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,143
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,144
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,144
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,144
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,144
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,144
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,144
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,144
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,144
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,145
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,145
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,145
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,145
0.2,0.0,0.0,1.0,1.0,0.30000000000000004,1.5,1.5,1.0,val,145
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,145
0.2,0.0,0.0,1.0,1.0,0.30000000000000004,1.5,1.5,1.0,val,145
0.2,0.0,0.0,1.0,1.0,0.30000000000000004,1.5,1.5,1.0,val,145
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,146
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,146
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,146
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,146
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,146
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,146
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,146
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,146
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,147
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,147
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,147
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,147
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,147
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,147
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,147
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,147
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,148
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,148
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,148
0.2,1.0,0.0,0.1,0.0,0.4,0.7000000000000001,0.699999988079071,0.0,val,148
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,148
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,148
0.2,0.0,1.0,1.0,1.0,0.6,1.8,1.7999999523162842,1.0,val,148
0.2,0.0,1.0,0.1,0.0,0.6,0.9,0.8999999761581421,0.0,val,148
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,149
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,149
0.0,1.0,0.0,1.0,0.0,-0.1,0.9,0.8999999761581421,0.0,val,149
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,149
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,149
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,149
0.0,1.0,0.0,1.0,0.0,-0.3,0.7,0.699999988079071,0.0,val,149
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,149
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,150
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,150
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,150
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,150
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,150
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,150
0.1,0.0,0.0,1.0,1.0,-0.3,0.8,0.800000011920929,1.0,val,150
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,150
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,151
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,151
0.0,1.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,val,151
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,151
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,151
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,val,151
0.2,0.0,0.0,1.0,1.0,0.2,1.4,1.399999976158142,1.0,val,151
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,151
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,152
0.1,0.0,0.0,0.1,0.0,-0.3,-0.09999999999999998,-0.10000000149011612,0.0,val,152
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,152
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,152
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,152
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,152
0.0,1.0,0.0,1.0,0.0,-0.2,0.8,0.800000011920929,0.0,val,152
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,152
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,1.0,1.0,0.1,1.3,1.2999999523162842,1.0,val,153
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,153
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.10000000149011612,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.2,0.5,0.5,0.0,val,154
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,155
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,155
0.2,0.0,0.0,0.1,0.0,0.1,0.4,0.4000000059604645,0.0,val,155
